match_no,inningno,over,ballnumber,batter_id,bowler_id,score,outcome,comment
40,2,9.5,59,135,133,1,1,"Mayank Markande to Mitchell Marsh, 1 run,"
40,2,9.6,60,161,133,1,1,"Mayank Markande to Philip Salt, 1 run,"
40,2,10.1,61,161,221,1,1,"T Natarajan to Philip Salt, 1 run,"
40,2,10.2,62,135,221,1,1,"T Natarajan to Mitchell Marsh, 1 run,"
40,2,10.3,63,161,221,1,1,"T Natarajan to Philip Salt, 1 run,"
40,2,10.4,64,135,221,0,0,"T Natarajan to Mitchell Marsh, no run,"
40,2,10.5,65,135,221,1,1,"T Natarajan to Mitchell Marsh, 1 run,"
40,2,10.6,66,161,221,2,2,"T Natarajan to Philip Salt, 2 runs,"
40,2,11.1,67,135,133,1,1,"Mayank Markande to Mitchell Marsh, 1 run,"
40,2,11.2,68,161,133,0,w,"Mayank Markande to Philip Salt, no run,                           Wicket - c &amp; b M Markande batsmen out 59(35)"
40,2,11.3,69,125,133,1,1,"Mayank Markande to Manish Pandey, 1 run,"
40,2,11.4,70,135,133,0,0,"Mayank Markande to Mitchell Marsh, no run,"
40,2,11.5,71,135,133,1,1,"Mayank Markande to Mitchell Marsh, 1 run,"
40,2,11.6,72,125,133,0,0,"Mayank Markande to Manish Pandey, no run,"
40,2,12.1,73,135,8,0,0,"Abhishek Sharma to Mitchell Marsh, no run,"
40,2,12.2,74,135,8,1,1,"Abhishek Sharma to Mitchell Marsh, 1 run,"
40,2,12.3,75,125,8,0,w,"Abhishek Sharma to Manish Pandey, no run,                           Wicket - st Heinrich Klaasen b Abhishek Sharma batsmen out 1(3)"
40,2,12.4,76,167,8,1,1,"Abhishek Sharma to Priyam Garg, 1 run,"
40,2,12.5,77,135,8,2,2,"Abhishek Sharma to Mitchell Marsh, 2 runs,"
40,2,12.6,78,135,8,1,1,"Abhishek Sharma to Mitchell Marsh, 1 run,"
40,2,13.1,79,135,17,6,6,"Akeal Hosein to Mitchell Marsh, Six,"
40,2,13.2,80,135,17,0,w,"Akeal Hosein to Mitchell Marsh, no run,                           Wicket - c Aiden Markram b AJ Hosein batsmen out 63(39)"
40,2,13.3,81,206,17,1,1,"Akeal Hosein to Sarfaraz Khan, 1 run,"
40,2,13.4,82,167,17,1,1,"Akeal Hosein to Priyam Garg, 1 run,"
40,2,13.5,83,206,17,1,1,"Akeal Hosein to Sarfaraz Khan, 1 run,"
40,2,13.6,84,167,17,1,1,"Akeal Hosein to Priyam Garg, 1 run,"
40,2,14.1,85,167,8,4,4,"Abhishek Sharma to Priyam Garg, Four,"
40,2,14.2,86,167,8,1,1,"Abhishek Sharma to Priyam Garg, 1 run,"
40,2,14.3,87,206,8,1,1,"Abhishek Sharma to Sarfaraz Khan, 1 run,"
40,2,14.4,88,167,8,2,2,"Abhishek Sharma to Priyam Garg, 2 runs,"
40,2,14.5,89,167,8,1,1,"Abhishek Sharma to Priyam Garg, 1 run,"
40,2,14.6,90,206,8,0,0,"Abhishek Sharma to Sarfaraz Khan, no run,"
40,2,15.1,91,167,133,1,1,"Mayank Markande to Priyam Garg, 1 run,"
40,2,15.2,92,206,133,0,0,"Mayank Markande to Sarfaraz Khan, no run,"
40,2,15.3,93,206,133,1,1,"Mayank Markande to Sarfaraz Khan, 1 run,"
40,2,15.4,94,167,133,0,w,"Mayank Markande to Priyam Garg, no run,                           Wicket - b M Markande batsmen out 12(9)"
40,2,15.5,95,32,133,1,1,"Mayank Markande to Axar Patel, 1 run,"
40,2,15.6,96,206,133,0,0,"Mayank Markande to Sarfaraz Khan, no run,"
40,2,16.1,97,32,221,1,1,"T Natarajan to Axar Patel, 1 run,"
40,2,16.2,98,206,221,1,1,"T Natarajan to Sarfaraz Khan, 1 run,"
40,2,16.3,99,32,221,1,1,"T Natarajan to Axar Patel, 1 run,"
40,2,16.4,100,206,221,4,4,"T Natarajan to Sarfaraz Khan, Four,"
40,2,16.5,101,206,221,0,w,"T Natarajan to Sarfaraz Khan, no run,                           Wicket - b T Natarajan batsmen out 9(10)"
40,2,16.6,102,189,221,1,1,"T Natarajan to Ripal Patel, 1 run,"
40,2,17.1,103,189,37,1,1,"Bhuvneshwar Kumar to Ripal Patel, 1 run,"
40,2,17.2,104,32,37,1,1,"Bhuvneshwar Kumar to Axar Patel, 1 run,"
40,2,17.3,105,189,37,1,1,"Bhuvneshwar Kumar to Ripal Patel, 1 run,"
40,2,17.4,106,32,37,6,6,"Bhuvneshwar Kumar to Axar Patel, Six,"
40,2,17.5,107,32,37,2,2,"Bhuvneshwar Kumar to Axar Patel, 2 runs,"
40,2,17.6,108,32,37,1,1wd,"Bhuvneshwar Kumar to Axar Patel, 1 wide,"
40,2,17.6,109,32,37,2,2,"Bhuvneshwar Kumar to Axar Patel, 2 runs,"
40,2,18.1,110,189,221,1,1,"T Natarajan to Ripal Patel, 1 run,"
40,2,18.2,111,32,221,1,1,"T Natarajan to Axar Patel, 1 run,"
40,2,18.3,112,189,221,1,1,"T Natarajan to Ripal Patel, 1 run,"
40,2,18.4,113,32,221,2,2,"T Natarajan to Axar Patel, 2 runs,"
40,2,18.5,114,32,221,0,0,"T Natarajan to Axar Patel, no run,"
40,2,18.6,115,32,221,4,4,"T Natarajan to Axar Patel, Four,"
40,2,19.1,116,189,37,1,1,"Bhuvneshwar Kumar to Ripal Patel, 1 run,"
40,2,19.2,117,32,37,1,1wd,"Bhuvneshwar Kumar to Axar Patel, 1 wide,"
40,2,19.2,118,32,37,1,1wd,"Bhuvneshwar Kumar to Axar Patel, 1 wide,"
40,2,19.2,119,32,37,1,1,"Bhuvneshwar Kumar to Axar Patel, 1 run,"
40,2,19.3,120,189,37,1,1,"Bhuvneshwar Kumar to Ripal Patel, 1 run,"
40,2,19.4,121,32,37,6,6,"Bhuvneshwar Kumar to Axar Patel, Six,"
40,2,19.5,122,32,37,1,1,"Bhuvneshwar Kumar to Axar Patel, 1 run,"
40,2,19.6,123,189,37,4,4,"Bhuvneshwar Kumar to Ripal Patel, Four,"
41,1,0.1,1,195,29,1,1wd,"Arshdeep Singh to Ruturaj Gaikwad, 1 wide,"
41,1,0.1,2,195,29,0,0,"Arshdeep Singh to Ruturaj Gaikwad, no run,"
41,1,0.2,3,195,29,4,4,"Arshdeep Singh to Ruturaj Gaikwad, Four,"
41,1,0.3,4,195,29,0,0,"Arshdeep Singh to Ruturaj Gaikwad, no run,"
41,1,0.4,5,195,29,0,0,"Arshdeep Singh to Ruturaj Gaikwad, no run,"
41,1,0.5,6,195,29,1,1wd,"Arshdeep Singh to Ruturaj Gaikwad, 1 wide,"
41,1,0.5,7,195,29,0,0,"Arshdeep Singh to Ruturaj Gaikwad, no run,"
41,1,0.6,8,195,29,1,1,"Arshdeep Singh to Ruturaj Gaikwad, 1 run,"
41,1,1.1,9,195,96,1,1lb,"Kagiso Rabada to Ruturaj Gaikwad, 1 leg bye,"
41,1,1.2,10,54,96,0,0,"Kagiso Rabada to Devon Conway, no run,"
41,1,1.3,11,54,96,0,0,"Kagiso Rabada to Devon Conway, no run,"
41,1,1.4,12,54,96,4,4,"Kagiso Rabada to Devon Conway, Four,"
41,1,1.5,13,54,96,4,4,"Kagiso Rabada to Devon Conway, Four,"
41,1,1.6,14,54,96,0,0,"Kagiso Rabada to Devon Conway, no run,"
41,1,2.1,15,195,29,4,4,"Arshdeep Singh to Ruturaj Gaikwad, Four,"
41,1,2.2,16,195,29,0,0,"Arshdeep Singh to Ruturaj Gaikwad, no run,"
41,1,2.3,17,195,29,4,4,"Arshdeep Singh to Ruturaj Gaikwad, Four,"
41,1,2.4,18,195,29,1,1,"Arshdeep Singh to Ruturaj Gaikwad, 1 run,"
41,1,2.5,19,54,29,0,0,"Arshdeep Singh to Devon Conway, no run,"
41,1,2.6,20,54,29,4,4,"Arshdeep Singh to Devon Conway, Four,"
41,1,3.1,21,195,202,1,1,"Sam Curran to Ruturaj Gaikwad, 1 run,"
41,1,3.2,22,54,202,0,0,"Sam Curran to Devon Conway, no run,"
41,1,3.3,23,54,202,1,1,"Sam Curran to Devon Conway, 1 run,"
41,1,3.4,24,195,202,0,0,"Sam Curran to Ruturaj Gaikwad, no run,"
41,1,3.5,25,195,202,1,1,"Sam Curran to Ruturaj Gaikwad, 1 run,"
41,1,3.6,26,54,202,0,0,"Sam Curran to Devon Conway, no run,"
41,1,4.1,27,195,177,0,0,"Rahul Chahar to Ruturaj Gaikwad, no run,"
41,1,4.2,28,195,177,1,1,"Rahul Chahar to Ruturaj Gaikwad, 1 run,"
41,1,4.3,29,54,177,0,0,"Rahul Chahar to Devon Conway, no run,"
41,1,4.4,30,54,177,1,1,"Rahul Chahar to Devon Conway, 1 run,"
41,1,4.5,31,195,177,6,6,"Rahul Chahar to Ruturaj Gaikwad, Six,"
41,1,4.6,32,195,177,1,1,"Rahul Chahar to Ruturaj Gaikwad, 1 run,"
41,1,5.1,33,195,202,1,1,"Sam Curran to Ruturaj Gaikwad, 1 run,"
41,1,5.2,34,54,202,4,4,"Sam Curran to Devon Conway, Four,"
41,1,5.3,35,54,202,4,4,"Sam Curran to Devon Conway, Four,"
41,1,5.4,36,54,202,1,1,"Sam Curran to Devon Conway, 1 run,"
41,1,5.5,37,195,202,1,1wd,"Sam Curran to Ruturaj Gaikwad, 1 wide,"
41,1,5.5,38,195,202,4,4,"Sam Curran to Ruturaj Gaikwad, Four,"
41,1,5.6,39,195,202,1,1,"Sam Curran to Ruturaj Gaikwad, 1 run,"
41,1,6.1,40,195,177,1,1,"Rahul Chahar to Ruturaj Gaikwad, 1 run,"
41,1,6.2,41,54,177,1,1,"Rahul Chahar to Devon Conway, 1 run,"
41,1,6.3,42,195,177,1,1,"Rahul Chahar to Ruturaj Gaikwad, 1 run,"
41,1,6.4,43,54,177,0,0,"Rahul Chahar to Devon Conway, no run,"
41,1,6.5,44,54,177,1,1,"Rahul Chahar to Devon Conway, 1 run,"
41,1,6.6,45,195,177,1,1,"Rahul Chahar to Ruturaj Gaikwad, 1 run,"
41,1,7.1,46,195,214,0,0,"Sikandar Raza to Ruturaj Gaikwad, no run,"
41,1,7.2,47,195,214,1,1,"Sikandar Raza to Ruturaj Gaikwad, 1 run,"
41,1,7.3,48,54,214,4,4,"Sikandar Raza to Devon Conway, Four,"
41,1,7.4,49,54,214,0,0,"Sikandar Raza to Devon Conway, no run,"
41,1,7.5,50,54,214,0,0,"Sikandar Raza to Devon Conway, no run,"
41,1,7.6,51,54,214,0,0,"Sikandar Raza to Devon Conway, no run,"
41,1,8.1,52,195,177,1,1,"Rahul Chahar to Ruturaj Gaikwad, 1 run,"
41,1,8.2,53,54,177,6,6,"Rahul Chahar to Devon Conway, Six,"
41,1,8.3,54,54,177,1,1,"Rahul Chahar to Devon Conway, 1 run,"
41,1,8.4,55,195,177,0,0,"Rahul Chahar to Ruturaj Gaikwad, no run,"
41,1,8.5,56,195,177,0,0,"Rahul Chahar to Ruturaj Gaikwad, no run,"
41,1,8.6,57,195,177,2,2,"Rahul Chahar to Ruturaj Gaikwad, 2 runs,"
41,1,9.1,58,54,214,4,4,"Sikandar Raza to Devon Conway, Four,"
41,1,9.2,59,54,214,4,4,"Sikandar Raza to Devon Conway, Four,"
41,1,9.3,60,54,214,1,1,"Sikandar Raza to Devon Conway, 1 run,"
41,1,9.4,61,195,214,0,w,"Sikandar Raza to Ruturaj Gaikwad, no run,                           Wicket - st JM Sharma b Sikandar Raza batsmen out 37(31)"
41,1,9.5,62,212,214,2,2,"Sikandar Raza to Shivam Dube, 2 runs,"
41,1,9.6,63,212,214,2,2,"Sikandar Raza to Shivam Dube, 2 runs,"
41,1,10.1,64,54,96,1,1,"Kagiso Rabada to Devon Conway, 1 run,"
41,1,10.2,65,212,96,0,0,"Kagiso Rabada to Shivam Dube, no run,"
41,1,10.3,66,212,96,0,0,"Kagiso Rabada to Shivam Dube, no run,"
41,1,10.4,67,212,96,1,1,"Kagiso Rabada to Shivam Dube, 1 run,"
41,1,10.5,68,54,96,1,1,"Kagiso Rabada to Devon Conway, 1 run,"
41,1,10.6,69,212,96,1,1,"Kagiso Rabada to Shivam Dube, 1 run,"
41,1,11.1,70,212,214,6,6,"Sikandar Raza to Shivam Dube, Six,"
41,1,11.2,71,212,214,1,1,"Sikandar Raza to Shivam Dube, 1 run,"
41,1,11.3,72,54,214,4,4,"Sikandar Raza to Devon Conway, Four,"
41,1,11.4,73,54,214,1,1,"Sikandar Raza to Devon Conway, 1 run,"
41,1,11.5,74,212,214,1,1,"Sikandar Raza to Shivam Dube, 1 run,"
41,1,11.6,75,54,214,0,0,"Sikandar Raza to Devon Conway, no run,"
41,1,12.1,76,212,96,6,6,"Kagiso Rabada to Shivam Dube, Six,"
41,1,12.2,77,212,96,1,1,"Kagiso Rabada to Shivam Dube, 1 run,"
41,1,12.3,78,54,96,1,1,"Kagiso Rabada to Devon Conway, 1 run,"
41,1,12.4,79,212,96,0,0,"Kagiso Rabada to Shivam Dube, no run,"
41,1,12.5,80,212,96,1,1wd,"Kagiso Rabada to Shivam Dube, 1 wide,"
41,1,12.5,81,212,96,1,1,"Kagiso Rabada to Shivam Dube, 1 run,"
41,1,12.6,82,54,96,4,4,"Kagiso Rabada to Devon Conway, Four,"
41,1,13.1,83,212,29,4,4,"Arshdeep Singh to Shivam Dube, Four,"
41,1,13.2,84,212,29,1,1wd,"Arshdeep Singh to Shivam Dube, 1 wide,"
41,1,13.2,85,212,29,1,1,"Arshdeep Singh to Shivam Dube, 1 run,"
41,1,13.3,86,54,29,1,1,"Arshdeep Singh to Devon Conway, 1 run,"
41,1,13.4,87,212,29,1,1,"Arshdeep Singh to Shivam Dube, 1 run,"
41,1,13.5,88,54,29,1,1,"Arshdeep Singh to Devon Conway, 1 run,"
41,1,13.6,89,212,29,0,w,"Arshdeep Singh to Shivam Dube, no run,                           Wicket - c Shahrukh Khan b Arshdeep Singh batsmen out 28(17)"
41,1,14.1,90,255,111,4,4,"Liam Livingstone to Devon Conway, Four,"
41,1,14.2,91,255,111,2,2,"Liam Livingstone to Devon Conway, 2 runs,"
41,1,14.3,92,255,111,1,1,"Liam Livingstone to Devon Conway, 1 run,"
41,1,14.4,93,255,111,4,4,"Liam Livingstone to Moeen Ali, Four,"
41,1,14.5,94,255,111,1,1,"Liam Livingstone to Moeen Ali, 1 run,"
41,1,14.6,95,255,111,4,4,"Liam Livingstone to Devon Conway, Four,"
41,1,15.1,96,137,202,0,0,"Sam Curran to Moeen Ali, no run,"
41,1,15.2,97,137,202,4,4,"Sam Curran to Moeen Ali, Four,"
41,1,15.3,98,137,202,1,1,"Sam Curran to Moeen Ali, 1 run,"
41,1,15.4,99,54,202,4,4,"Sam Curran to Devon Conway, Four,"
41,1,15.5,100,54,202,1,1wd,"Sam Curran to Devon Conway, 1 wide,"
41,1,15.5,101,54,202,0,0,"Sam Curran to Devon Conway, no run,"
41,1,15.6,102,54,202,2,2,"Sam Curran to Devon Conway, 2 runs,"
41,1,16.1,103,137,177,0,w,"Rahul Chahar to Moeen Ali, no run,                           Wicket - st JM Sharma b RD Chahar batsmen out 10(6)"
41,1,16.2,104,184,177,2,2,"Rahul Chahar to Ravindra Jadeja, 2 runs,"
41,1,16.3,105,184,177,1,1,"Rahul Chahar to Ravindra Jadeja, 1 run,"
41,1,16.4,106,54,177,0,0,"Rahul Chahar to Devon Conway, no run,"
41,1,16.5,107,54,177,4,4,"Rahul Chahar to Devon Conway, Four,"
41,1,16.6,108,54,177,4,4,"Rahul Chahar to Devon Conway, Four,"
41,1,17.1,109,184,29,2,2,"Arshdeep Singh to Ravindra Jadeja, 2 runs,"
41,1,17.2,110,184,29,2,2,"Arshdeep Singh to Ravindra Jadeja, 2 runs,"
41,1,17.3,111,184,29,0,0,"Arshdeep Singh to Ravindra Jadeja, no run,"
41,1,17.4,112,184,29,2,2,"Arshdeep Singh to Ravindra Jadeja, 2 runs,"
41,1,17.5,113,184,29,1,1,"Arshdeep Singh to Ravindra Jadeja, 1 run,"
41,1,17.6,114,54,29,1,1,"Arshdeep Singh to Devon Conway, 1 run,"
41,1,18.1,115,54,96,1,1,"Kagiso Rabada to Devon Conway, 1 run,"
41,1,18.2,116,184,96,1,1,"Kagiso Rabada to Ravindra Jadeja, 1 run,"
41,1,18.3,117,54,96,1,1,"Kagiso Rabada to Devon Conway, 1 run,"
41,1,18.4,118,184,96,1,1,"Kagiso Rabada to Ravindra Jadeja, 1 run,"
41,1,18.5,119,54,96,0,0,"Kagiso Rabada to Devon Conway, no run,"
41,1,18.6,120,54,96,4,4,"Kagiso Rabada to Devon Conway, Four,"
41,1,19.1,121,184,202,0,w,"Sam Curran to Ravindra Jadeja, no run,                           Wicket - c LS Livingstone b Sam Curran batsmen out 12(10)"
41,1,19.2,122,120,202,0,0,"Sam Curran to MS Dhoni, no run,"
41,1,19.3,123,120,202,1,1,"Sam Curran to MS Dhoni, 1 run,"
41,1,19.4,124,54,202,1,1wd,"Sam Curran to Devon Conway, 1 wide,"
41,1,19.4,125,54,202,1,1,"Sam Curran to Devon Conway, 1 run,"
41,1,19.5,126,120,202,6,6,"Sam Curran to MS Dhoni, Six,"
41,1,19.6,127,120,202,6,6,"Sam Curran to MS Dhoni, Six,"
41,2,0.1,1,163,16,1,1,"Akash Singh to Prabhsimran Singh, 1 run,"
41,2,0.2,2,210,16,4,4,"Akash Singh to Shikhar Dhawan, Four,"
41,2,0.3,3,210,16,4,4,"Akash Singh to Shikhar Dhawan, Four,"
41,2,0.4,4,210,16,0,0,"Akash Singh to Shikhar Dhawan, no run,"
41,2,0.5,5,210,16,1,1,"Akash Singh to Shikhar Dhawan, 1 run,"
41,2,0.6,6,163,16,1,1,"Akash Singh to Prabhsimran Singh, 1 run,"
41,2,1.1,7,163,227,2,2,"Tushar Deshpande to Prabhsimran Singh, 2 runs,"
41,2,1.2,8,163,227,0,0,"Tushar Deshpande to Prabhsimran Singh, no run,"
41,2,1.3,9,163,227,6,6,"Tushar Deshpande to Prabhsimran Singh, Six,"
41,2,1.4,10,163,227,0,0,"Tushar Deshpande to Prabhsimran Singh, no run,"
41,2,1.5,11,163,227,1,1lb,"Tushar Deshpande to Prabhsimran Singh, 1 leg bye,"
41,2,1.6,12,210,227,0,0,"Tushar Deshpande to Shikhar Dhawan, no run,"
41,2,2.1,13,163,16,1,1,"Akash Singh to Prabhsimran Singh, 1 run,"
41,2,2.2,14,210,16,0,0,"Akash Singh to Shikhar Dhawan, no run,"
41,2,2.3,15,210,16,0,0,"Akash Singh to Shikhar Dhawan, no run,"
41,2,2.4,16,210,16,1,1wd,"Akash Singh to Shikhar Dhawan, 1 wide,"
41,2,2.4,17,210,16,6,6,"Akash Singh to Shikhar Dhawan, Six,"
41,2,2.5,18,210,16,2,2,"Akash Singh to Shikhar Dhawan, 2 runs,"
41,2,2.6,19,210,16,4,4,"Akash Singh to Shikhar Dhawan, Four,"
41,2,3.1,20,163,121,4,4,"Maheesh Theekshana to Prabhsimran Singh, Four,"
41,2,3.2,21,163,121,1,1,"Maheesh Theekshana to Prabhsimran Singh, 1 run,"
41,2,3.3,22,210,121,0,0,"Maheesh Theekshana to Shikhar Dhawan, no run,"
41,2,3.4,23,210,121,2,2,"Maheesh Theekshana to Shikhar Dhawan, 2 runs,"
41,2,3.5,24,210,121,1,1,"Maheesh Theekshana to Shikhar Dhawan, 1 run,"
41,2,3.6,25,163,121,4,4,"Maheesh Theekshana to Prabhsimran Singh, Four,"
41,2,4.1,26,210,227,4,4,"Tushar Deshpande to Shikhar Dhawan, Four,"
41,2,4.2,27,210,227,0,w,"Tushar Deshpande to Shikhar Dhawan, no run,                           Wicket - c Matheesha Pathirana b TU Deshpande batsmen out 28(15)"
41,2,4.3,28,30,227,2,2,"Tushar Deshpande to Atharva Taide, 2 runs,"
41,2,4.4,29,30,227,0,0,"Tushar Deshpande to Atharva Taide, no run,"
41,2,4.5,30,30,227,1,1,"Tushar Deshpande to Atharva Taide, 1 run,"
41,2,4.6,31,163,227,1,1,"Tushar Deshpande to Prabhsimran Singh, 1 run,"
41,2,5.1,32,163,121,4,4,"Maheesh Theekshana to Prabhsimran Singh, Four,"
41,2,5.2,33,163,121,1,1,"Maheesh Theekshana to Prabhsimran Singh, 1 run,"
41,2,5.3,34,30,121,1,1,"Maheesh Theekshana to Atharva Taide, 1 run,"
41,2,5.4,35,163,121,1,1,"Maheesh Theekshana to Prabhsimran Singh, 1 run,"
41,2,5.5,36,30,121,1,1,"Maheesh Theekshana to Atharva Taide, 1 run,"
41,2,5.6,37,163,121,0,0,"Maheesh Theekshana to Prabhsimran Singh, no run,"
41,2,6.1,38,30,184,0,0,"Ravindra Jadeja to Atharva Taide, no run,"
41,2,6.2,39,30,184,1,1,"Ravindra Jadeja to Atharva Taide, 1 run,"
41,2,6.3,40,163,184,4,4,"Ravindra Jadeja to Prabhsimran Singh, Four,"
41,2,6.4,41,163,184,1,1,"Ravindra Jadeja to Prabhsimran Singh, 1 run,"
41,2,6.5,42,30,184,1,1,"Ravindra Jadeja to Atharva Taide, 1 run,"
41,2,6.6,43,163,184,1,1,"Ravindra Jadeja to Prabhsimran Singh, 1 run,"
41,2,7.1,44,163,137,2,2,"Moeen Ali to Prabhsimran Singh, 2 runs,"
41,2,7.2,45,163,137,6,6,"Moeen Ali to Prabhsimran Singh, Six,"
41,2,7.3,46,163,137,0,0,"Moeen Ali to Prabhsimran Singh, no run,"
41,2,7.4,47,163,137,1,1,"Moeen Ali to Prabhsimran Singh, 1 run,"
41,2,7.5,48,30,137,0,0,"Moeen Ali to Atharva Taide, no run,"
41,2,7.6,49,30,137,1,1,"Moeen Ali to Atharva Taide, 1 run,"
41,2,8.1,50,30,184,0,0,"Ravindra Jadeja to Atharva Taide, no run,"
41,2,8.2,51,30,184,1,1,"Ravindra Jadeja to Atharva Taide, 1 run,"
41,2,8.3,52,163,184,0,w,"Ravindra Jadeja to Prabhsimran Singh, no run,                           Wicket - st MS Dhoni b RA Jadeja batsmen out 42(24)"
41,2,8.4,53,111,184,0,0,"Ravindra Jadeja to Liam Livingstone, no run,"
41,2,8.5,54,111,184,1,1,"Ravindra Jadeja to Liam Livingstone, 1 run,"
41,2,8.6,55,30,184,2,2,"Ravindra Jadeja to Atharva Taide, 2 runs,"
41,2,9.1,56,111,16,0,0,"Akash Singh to Liam Livingstone, no run,"
41,2,9.2,57,111,16,1,1,"Akash Singh to Liam Livingstone, 1 run,"
41,2,9.3,58,30,16,1,1,"Akash Singh to Atharva Taide, 1 run,"
41,2,9.4,59,111,16,6,6,"Akash Singh to Liam Livingstone, Six,"
41,2,9.5,60,111,16,1,1,"Akash Singh to Liam Livingstone, 1 run,"
41,2,9.6,61,30,16,1,1,"Akash Singh to Atharva Taide, 1 run,"
41,2,10.1,62,30,184,0,0,"Ravindra Jadeja to Atharva Taide, no run,"
41,2,10.2,63,30,184,0,w,"Ravindra Jadeja to Atharva Taide, no run,                           Wicket - c &amp; b RA Jadeja batsmen out 13(17)"
41,2,10.3,64,202,184,0,0,"Ravindra Jadeja to Sam Curran, no run,"
41,2,10.4,65,202,184,0,0,"Ravindra Jadeja to Sam Curran, no run,"
41,2,10.5,66,202,184,2,2,"Ravindra Jadeja to Sam Curran, 2 runs,"
41,2,10.6,67,202,184,1,1,"Ravindra Jadeja to Sam Curran, 1 run,"
41,2,11.1,68,202,129,0,0,"Matheesha Pathirana to Sam Curran, no run,"
41,2,11.2,69,202,129,1,1,"Matheesha Pathirana to Sam Curran, 1 run,"
41,2,11.3,70,111,129,0,0,"Matheesha Pathirana to Liam Livingstone, no run,"
41,2,11.4,71,111,129,4,4,"Matheesha Pathirana to Liam Livingstone, Four,"
41,2,11.5,72,111,129,1,1,"Matheesha Pathirana to Liam Livingstone, 1 run,"
41,2,11.6,73,202,129,2,2,"Matheesha Pathirana to Sam Curran, 2 runs,"
41,2,12.1,74,111,121,1,1,"Maheesh Theekshana to Liam Livingstone, 1 run,"
41,2,12.2,75,202,121,1,1,"Maheesh Theekshana to Sam Curran, 1 run,"
41,2,12.3,76,111,121,1,1,"Maheesh Theekshana to Liam Livingstone, 1 run,"
41,2,12.4,77,202,121,2,2,"Maheesh Theekshana to Sam Curran, 2 runs,"
41,2,12.5,78,202,121,1,1,"Maheesh Theekshana to Sam Curran, 1 run,"
41,2,12.6,79,111,121,1,1,"Maheesh Theekshana to Liam Livingstone, 1 run,"
41,2,13.1,80,111,129,2,2,"Matheesha Pathirana to Liam Livingstone, 2 runs,"
41,2,13.2,81,111,129,0,0,"Matheesha Pathirana to Liam Livingstone, no run,"
41,2,13.3,82,111,129,1,1,"Matheesha Pathirana to Liam Livingstone, 1 run,"
41,2,13.4,83,202,129,2,2,"Matheesha Pathirana to Sam Curran, 2 runs,"
41,2,13.5,84,202,129,1,1,"Matheesha Pathirana to Sam Curran, 1 run,"
41,2,13.6,85,111,129,1,1,"Matheesha Pathirana to Liam Livingstone, 1 run,"
41,2,14.1,86,111,121,0,0,"Maheesh Theekshana to Liam Livingstone, no run,"
41,2,14.2,87,111,121,1,1lb,"Maheesh Theekshana to Liam Livingstone, 1 leg bye,"
41,2,14.3,88,202,121,2,2,"Maheesh Theekshana to Sam Curran, 2 runs,"
41,2,14.4,89,202,121,4,4,"Maheesh Theekshana to Sam Curran, Four,"
41,2,14.5,90,202,121,2,2wd,"Maheesh Theekshana to Sam Curran, 2 wide,"
41,2,14.5,91,111,121,1,1,"Maheesh Theekshana to Liam Livingstone, 1 run,"
41,2,14.6,92,202,121,0,0,"Maheesh Theekshana to Sam Curran, no run,"
41,2,15.1,93,111,227,6,6,"Tushar Deshpande to Liam Livingstone, Six,"
41,2,15.2,94,111,227,6,6,"Tushar Deshpande to Liam Livingstone, Six,"
41,2,15.3,95,111,227,4,4lb,"Tushar Deshpande to Liam Livingstone, 4 leg bye,"
41,2,15.4,96,111,227,6,6,"Tushar Deshpande to Liam Livingstone, Six,"
41,2,15.5,97,111,227,0,w,"Tushar Deshpande to Liam Livingstone, no run,                           Wicket - c RD Gaikwad b TU Deshpande batsmen out 40(24)"
41,2,15.6,98,87,227,2,2,"Tushar Deshpande to Jitesh Sharma, 2 runs,"
41,2,16.1,99,202,184,1,1,"Ravindra Jadeja to Sam Curran, 1 run,"
41,2,16.2,100,87,184,6,6,"Ravindra Jadeja to Jitesh Sharma, Six,"
41,2,16.3,101,87,184,1,1,"Ravindra Jadeja to Jitesh Sharma, 1 run,"
41,2,16.4,102,202,184,2,2,"Ravindra Jadeja to Sam Curran, 2 runs,"
41,2,16.5,103,202,184,6,6,"Ravindra Jadeja to Sam Curran, Six,"
41,2,16.6,104,202,184,1,1,"Ravindra Jadeja to Sam Curran, 1 run,"
41,2,17.1,105,202,129,0,w,"Matheesha Pathirana to Sam Curran, no run,                           Wicket - b Matheesha Pathirana batsmen out 29(20)"
41,2,17.2,106,208,129,1,1,"Matheesha Pathirana to Shahrukh Khan, 1 run,"
41,2,17.3,107,87,129,4,4,"Matheesha Pathirana to Jitesh Sharma, Four,"
41,2,17.4,108,87,129,1,1wd,"Matheesha Pathirana to Jitesh Sharma, 1 wide,"
41,2,17.4,109,87,129,1,1,"Matheesha Pathirana to Jitesh Sharma, 1 run,"
41,2,17.5,110,208,129,1,1,"Matheesha Pathirana to Shahrukh Khan, 1 run,"
41,2,17.6,111,87,129,1,1,"Matheesha Pathirana to Jitesh Sharma, 1 run,"
41,2,18.1,112,87,227,4,4,"Tushar Deshpande to Jitesh Sharma, Four,"
41,2,18.2,113,87,227,2,2,"Tushar Deshpande to Jitesh Sharma, 2 runs,"
41,2,18.3,114,87,227,1,1wd,"Tushar Deshpande to Jitesh Sharma, 1 wide,"
41,2,18.3,115,87,227,0,0,"Tushar Deshpande to Jitesh Sharma, no run,"
